3, B012-i3-cn4-ciqtw5cqry6ai7c/S02-en3aein4ejkqt5inqry6ac, 4, 4, 36, 3bo$obo!
3, B012c3-kq4inty5cekry6ack7e8/S012-e3akn4cnt5q6cn, 3, 3, 36, bo$bo$o!
3, B012cn3-kq4ainty5ejq6-in7e8/S012-e3eikr4tz5q6c, 2, 2, 36, o$bo$bo!
3, B01c3cj4aw5r6ack/S2-in3a4ikr, 1, 1, 36, o2$b2o!
6, B013aijy4ew5cijkq7e/S012c3ajr4jty5akry6n, 19, 19, 38, o2$o3bo$4bo$2b2o!
7, B012cn3-ekry4cerwz5jy6akn7/S012in3aqr4cijkqwy5cq6cn, 4, 4, 38, b2o$2o$o$obo!
4, B01c3cjr4ctw5ack6i/S02c3jkr4jkt5cijkq6kn, 3, 3, 38, obo$bo$o!
3, B01c2n3cejr4w5cq6i/S02c4wz5ij6n, 2, 2, 38, 3bo3$obo!
3, B01c2n3cjr4tw5ack/S02c4tw5ij6n, 1, 1, 38, 3bo3$obo!
6, B013-cknr4jw5ijq7e/S013ajkr4ct5aeky6n, 20, 20, 40, o2$o3bo$4bo$2b2o!
3, B012ck3-ci4tw5enqy6-in7e8/S0124nqt5aci6c, 10, 10, 40, bo$bo$o!
3, B012ck3-ciq4kw5eq6-in7e8/S012-i3er4n5ai6c, 8, 8, 40, bo$bo$o!
3, B012ck3-q5eq6-in7e8/S012-i3aekr4rt5acijq6ci, 7, 7, 40, bo$bo$o!
3, B02ac3cry4eikwyz5ceqr6ci8/S2in3c4ejkw5cn, 6, 6, 40, o$o$bo!
3, B012ai3cjnqy4-ekry5cijy6i/S12ck3-cjry4enr5cejqr6cek, 5, 5, 40, o2$bobo!
3, B012-ak3jkqr4iry5anq6k/S1c2ain3ej4-citwz5ceiny6ek, 4, 4, 40, 2bo$obo!
3, B01c2n3cejky4a5ry6ck/S2-in3a4ty5c, 3, 3, 40, 2bo$2bo$o!
3, B012aei3-ceky4-ckqy5-aeqr6-e/S02cn3-jry4-cijn5qr6-cn, 2, 2, 40, bo2$2o!
3, B02aci3e4i5jy6ik/S1e2a3en4jt, 1, 1, 40, 2o3$o!
6, B013ijq4ew5ij7e/S012c3ar4t5a, 21, 21, 42, o2$o3bo$4bo$2b2o!
3, B01c3cjr4qw5c6en/S02c3n4it5ijqr6kn, 4, 4, 42, o3$bobo!
4, B01c3cejr4etw5cjk/S02c3n4ejkqtw5cijkq6n, 2, 2, 42, obo$bo$o!
3, B01c3cejr4cqtw5c7/S02ce3r5ijk6n, 1, 1, 42, 2bo2$obo!
6, B013aeij4ewy5ijq7e/S013aejkr4ejqt5ack, 22, 22, 44, o2$o3bo$4bo$2b2o!
3, B01e2-k3-jq4jkqrz5ceik6ei8/S12aek3eijny4jnrt5y6a, 14, 14, 44, 3bo$o2bo!
3, B012c3-eqry4qrty5ejky6ak7/S012n3aekr4ikz6ck, 8, 8, 44, o2$2o!
3, B012-c3aeijn4cqr5ckry6i7e/S1c2aek3eknqr4eijktyz5-kn6ein, 7, 7, 44, o$3bo2$3bo!
3, B012ai3-ekr4ceijtwz5aeijk/S12ckn3-cejr4cr5cejr6ek, 6, 6, 44, o$2bo2$2bo!
3, B012cn3-kqry4qrt5jy6ak7/S013ar4ce6c, 5, 5, 44, o2$2o!
